ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
36,New York,NY,36103,Suffolk County,36103169906,"Census Tract 1699.06; Suffolk County; New York",11.202919800982,3766,735,1737,178,1330,239,448,268,21,37,190,115,119,76,73,67,906,294,701,361,407,153,0,18,0,52,159,1050,0,18,101,110,29,42,47,45,64,4,11.9,6.7,1.1,1.9,14.3,8.3,4.4,2.8,1.9,1.8,24.1,7.3,18.6,8.1,10.8,4.2,0,1.4,0,1.4,4.2,27.9,0,1,5.8,6.3,2.2,3.1,3.5,3.3,1.7,0.3,0.308,0.0514,0.0967,0.1965,0.2138,0.8664,0.0707,0.8437,0.3926,0.4559,0,0,1.6922,0.1119,0.0409,0.0409,0.0409,0,0.881,0.4582,0.1758,0.722,2.237,0.5169,4.8365,0.1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3178,0,13,14,13,145,176,0,13,0,13,0,13,0,13,0,13,0,3,0.4,0.4,3.9,4.7,0,1.1,0,1.1,0,1.1,0,1.1,0,1.1
36,New York,NY,36103,Suffolk County,36103170003,"Census Tract 1700.03; Suffolk County; New York",6.148479754592,2440,624,1624,155,962,193,226,151,29,45,154,109,288,244,232,286,629,229,469,387,445,149,30,50,174,220,604,718,0,18,0,13,87,112,27,32,27,4,9.3,5.7,2.6,4.3,16,10.9,15.7,12.5,9.5,11.4,25.8,10.5,19.2,13.3,18.2,6.4,3.1,5.2,7.5,9.4,24.8,28.7,0,1.1,0,2.4,9,11.5,2.8,3.3,1.1,0.3,0.2251,0.1838,0.1391,0.7052,0.8601,2.1133,0.403,0.8891,0.4352,0.8597,0.3548,0.7219,3.2607,0.8731,0.3728,0.3728,0.3728,0,0,0.7894,0.1429,0.6525,1.5848,0.2474,7.3316,0.4777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424,131,115,12,13,592,566,0,13,0,13,0,13,0,13,0,13,13.6,11.5,0.5,0.6,24.3,19.3,0,1.6,0,1.6,0,1.6,0,1.6,0,1.6
36,New York,NY,36103,Suffolk County,36103170004,"Census Tract 1700.04; Suffolk County; New York",5.832810481432,3340,698,1874,276,1458,320,53,43,169,164,232,123,4,9,276,354,921,611,444,229,193,123,0,18,0,52,146,993,24,42,0,13,0,18,40,45,12,3,1.6,1.2,8.9,7.2,15.9,7.7,0.2,0.3,8.3,10.2,27.6,16.3,13.3,7.1,5.8,3.7,0,1.2,0,1.6,4.4,29.7,1.3,2.2,0,2.1,0,1.2,2.7,3.2,0.4,0,0.0097,0.7761,0.1355,0.0109,0.8132,1.7454,0.2893,0.92,0.1363,0.0877,0,0,1.144,0.0293,0.0445,0.0445,0.0445,0.2655,0,0,0.1374,0.4313,0.8342,0.0519,3.7681,0.0304,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2917,36,42,0,13,127,118,0,13,0,13,0,13,19,34,0,13,2.5,2.9,0,1.2,3.8,3.6,0,1.2,0,1.2,0,1.2,0.6,1,0,1.2
36,New York,NY,36103,Suffolk County,36103170005,"Census Tract 1700.05; Suffolk County; New York",5.177126273502,2299,332,1914,184,1083,182,402,191,15,22,300,154,80,60,100,78,933,250,296,83,263,136,85,49,6,49,133,486,0,18,0,13,13,23,56,42,17,3,17.5,7.9,1.4,2,27.7,13.4,4.1,3,4.3,3.4,40.6,8.3,12.9,3.7,11.4,5.6,7.8,4.3,0.3,2.2,5.8,21.1,0,0.9,0,2.1,1.2,2.1,5.2,3.9,0.7,0.1,0.4946,0.0728,0.5144,0.1776,0.5303,1.7897,0.3049,0.9904,0.1237,0.5026,0.7282,0.1722,2.5171,0.5241,0.0749,0.0749,0.0749,0,0,0.3388,0.2596,0.5602,1.1586,0.1178,5.5403,0.1914,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1771,197,118,21,23,65,57,3,5,0,13,0,13,44,76,0,13,18.2,9.2,0.9,1,2.8,2.5,0.1,0.2,0,1.7,0,1.7,1.9,3.4,0,1.7
36,New York,NY,36103,Suffolk County,36103170006,"Census Tract 1700.06; Suffolk County; New York",8.649923415216,1591,243,887,101,581,84,84,63,1,21,175,107,24,38,102,99,454,127,298,93,131,69,0,18,22,60,150,362,0,18,0,13,8,19,5,8,37,7,5.4,4,0.1,2.8,30.1,17.9,1.9,3,6.4,6.4,28.5,7.7,18.7,3.9,8.2,4.4,0,3.1,1.4,3.9,9.4,22.7,0,2,0,4.4,1.4,3.3,0.9,1.4,2.3,0.3,0.0878,0.0202,0.5823,0.0568,0.7168,1.4639,0.2138,0.934,0.3992,0.2435,0,0.3851,1.9618,0.202,0.158,0.158,0.158,0,0,0.3683,0.0407,0.7694,1.1784,0.1231,4.7621,0.0988,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1809,13,15,0,13,136,104,14,24,0,13,0,13,0,13,0,13,2.2,2.5,0,2.5,8.5,6.8,0.9,1.5,0,2.5,0,2.5,0,2.5,0,2.5
36,New York,NY,36103,Suffolk County,36103170101,"Census Tract 1701.01; Suffolk County; New York",0.953378116378,2569,18,1483,139,1126,116,459,224,82,43,436,136,361,170,373,163,669,165,354,157,409,129,58,65,259,150,778,310,70,51,0,13,46,48,109,67,120,5,18.6,9.1,5.5,2.9,38.7,11.4,17.1,8.3,15.1,6.6,26,6.4,13.8,6.1,16.6,5.2,5.2,5.7,10.4,6,30.3,12.1,4.7,3.4,0,2.7,4.1,4.2,9.7,5.7,4.7,0.2,0.5255,0.5166,0.755,0.7361,0.9611,3.4943,0.7759,0.8923,0.1488,0.8032,0.5623,0.7837,3.1903,0.8499,0.4335,0.4335,0.4335,0.4139,0,0.5971,0.4082,0.8608,2.28,0.5365,9.3981,0.7677,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2390,138,80,82,62,653,317,26,37,6,22,0,13,11,15,0,13,12.3,7.1,3.2,2.4,25.4,12.3,1,1.4,0.2,0.9,0,1.5,0.4,0.6,0,1.5
36,New York,NY,36103,Suffolk County,36103170203,"Census Tract 1702.03; Suffolk County; New York",4.971499931362,1925,629,1291,215,790,196,78,46,77,46,244,133,215,171,562,531,385,36,501,349,245,103,52,46,155,176,401,876,0,18,0,13,15,20,36,30,13,2,4.1,2,9.7,6.3,30.9,15,15.3,11.5,29.2,21.6,20,7.2,26,11.9,12.7,6.9,6.6,5.6,8.3,9,20.8,45,0,1.4,0,3,1.9,2.5,4.6,4,0.7,0.3,0.0504,0.8097,0.5998,0.6931,0.9968,3.1498,0.6904,0.6753,0.8359,0.5926,0.6596,0.7398,3.5032,0.9308,0.3232,0.3232,0.3232,0,0,0.4255,0.2328,0.5602,1.2185,0.1328,8.1947,0.6126,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1399,40,33,0,13,353,228,35,58,0,13,0,13,0,13,13,14,5.1,4.4,0,2.1,18.3,11.6,1.8,3.2,0,2.1,0,2.1,0,2.1,0.7,0.7
36,New York,NY,36103,Suffolk County,36103170204,"Census Tract 1702.04; Suffolk County; New York",6.018752571408,4461,718,2694,277,1779,267,493,387,168,135,310,191,319,172,321,184,1203,283,983,310,483,190,0,18,165,142,881,1071,94,94,0,13,49,78,200,152,35,5,11.2,8.6,8.1,5.8,17.4,10.4,9.4,5,7.2,3.7,27,6.1,22,5,10.8,4,0,1,4,3.3,19.7,23.8,3.5,3.5,0,1.5,2.8,4.4,11.2,8.3,0.8,0.2,0.2866,0.7331,0.1861,0.4758,0.7629,2.4445,0.5022,0.9114,0.6255,0.4559,0,0.5934,2.5862,0.5699,0.3085,0.3085,0.3085,0.37,0,0.5093,0.4396,0.588,1.9069,0.374,7.2461,0.4617,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3202,161,124,27,31,550,453,197,153,0,13,0,13,48,80,59,91,9.1,6.9,0.6,0.7,12.3,10.1,4.4,3.4,0,0.9,0,0.9,1.1,1.8,1.3,2
36,New York,NY,36103,Suffolk County,36103170205,"Census Tract 1702.05; Suffolk County; New York",3.233508110602,2230,461,1700,166,1077,170,148,74,69,72,280,95,133,102,103,83,890,171,254,192,525,197,0,18,16,54,285,654,145,90,0,13,37,49,54,33,110,5,7,3.1,7,6.9,26,7.8,7.3,5.3,4.8,4,39.9,7.6,11.4,7,24.7,8.2,0,1.7,0.7,2.4,12.8,29.2,8.5,5.2,0,2.3,3.4,4.5,5,3,4.9,1,0.1394,0.6575,0.4686,0.3722,0.5837,2.2214,0.4362,0.9898,0.085,0.9662,0,0.2753,2.3163,0.3955,0.2123,0.2123,0.2123,0.5042,0,0.5509,0.2493,0.865,2.1694,0.4852,6.9194,0.4049,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,1740,115,69,82,70,40,85,11,18,0,13,0,13,139,132,13,21,10.7,6.1,3.7,3.2,1.8,3.7,0.5,0.8,0,1.8,0,1.8,6.2,6,0.6,0.9
36,New York,NY,36103,Suffolk County,36103170206,"Census Tract 1702.06; Suffolk County; New York",12.765391969154,2837,408,2554,158,1379,161,201,87,50,46,268,94,58,32,123,70,1305,231,158,107,470,152,7,16,33,51,157,572,12,12,4,5,0,18,33,21,31,3,7.1,2.9,3.9,3.4,19.4,6.4,2.3,1.3,4.3,2.5,46,8.9,5.6,3.4,16.6,5.6,0.5,1.2,1.2,1.8,5.5,20.1,0.4,0.5,0.2,0.2,0,1.3,2.4,1.5,1.1,0.2,0.1434,0.3338,0.2512,0.0749,0.5303,1.3336,0.1798,0.9953,0.0264,0.8032,0.0751,0.3575,2.2575,0.3618,0.069,0.069,0.069,0.1909,0.6973,0,0.119,0.6525,1.6597,0.271,5.3198,0.1618,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2036,114,38,17,18,76,38,6,9,0,13,8,16,33,29,17,22,8.3,2.8,0.6,0.6,2.7,1.4,0.2,0.3,0,1.4,0.3,0.6,1.2,1,0.6,0.8
36,New York,NY,36103,Suffolk County,36103180300,"Census Tract 1803; Suffolk County; New York",12.197153686592,3620,351,3502,287,1575,262,841,720,76,100,365,248,294,232,324,194,1107,381,770,487,176,165,0,18,154,223,1105,759,43,41,0,13,83,118,0,13,32,2,23.4,19.9,4.6,6.3,23.2,15.3,12,10.2,9,5.1,30.6,11.6,21.3,12.5,4.9,4.7,0,1.1,4.8,6.9,30.5,20.8,1.2,1.2,0,1.1,5.3,7.4,0,2.5,0.9,0.1,0.6473,0.4163,0.3826,0.5883,0.8421,2.8766,0.6174,0.9553,0.5833,0.0558,0,0.6342,2.2286,0.344,0.4356,0.4356,0.4356,0.2584,0,0.6593,0,0.6108,1.5285,0.2235,7.0693,0.4347,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2108,364,192,32,51,512,714,224,312,81,118,0,13,0,13,256,412,23.1,13.9,0.9,1.4,14.1,19.3,6.2,8.7,2.2,3.3,0,1.1,0,1.1,7.1,11.6
36,New York,NY,36103,Suffolk County,36103190402,"Census Tract 1904.02; Suffolk County; New York",17.016832133922,2732,492,1399,124,915,151,398,273,42,31,206,90,136,72,173,99,862,172,530,231,209,74,8,17,32,62,678,619,44,47,25,40,0,18,54,42,224,9,15.2,10,3.4,2.6,22.5,9.1,7,3.7,6.6,3.2,31.6,7.3,19.4,5.8,8,2.9,0.9,1.9,1.2,2.3,24.8,22.2,3.1,3.3,1.8,2.8,0,2,5.9,4.6,8.2,1.5,0.4265,0.2746,0.3546,0.3549,0.7287,2.1393,0.4104,0.9627,0.4518,0.2293,0.1093,0.3575,2.1106,0.2763,0.3728,0.3728,0.3728,0.3552,0.8068,0,0.2904,0.9221,2.3745,0.5827,6.9972,0.4214,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,2172,41,43,223,132,120,106,19,28,0,13,0,13,200,217,116,142,4.5,4.6,8.2,5.1,4.4,3.8,0.7,1,0,1.5,0,1.5,7.3,7.1,4.2,5
36,New York,NY,36103,Suffolk County,36103190403,"Census Tract 1904.03; Suffolk County; New York",6.88753651179,4683,775,2312,240,1762,249,672,347,107,84,470,176,566,315,619,329,1098,381,836,286,319,119,73,67,703,575,2086,937,329,152,0,13,98,106,129,99,9,2,14.3,7,4.4,3.3,26.7,9.2,16.3,7,13.2,6.5,23.4,7.5,17.9,5.8,6.8,2.8,4.2,3.8,15.8,12.6,44.5,18.6,14.3,6.4,0,1.7,5.6,6,7.3,5.4,0.2,0,0.3965,0.3938,0.4875,0.7184,0.942,2.9382,0.6337,0.8214,0.3415,0.1414,0.4724,0.8701,2.6468,0.6085,0.5593,0.5593,0.5593,0.5953,0,0.6741,0.3421,0.3191,1.9306,0.3856,8.0749,0.5963,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2719,207,130,109,150,1842,712,72,74,0,13,0,13,63,71,0,13,11.7,7.2,2.3,3.2,39.3,11.1,1.5,1.6,0,0.8,0,0.8,1.3,1.5,0,0.8
36,New York,NY,36103,Suffolk County,36103190404,"Census Tract 1904.04; Suffolk County; New York",14.014717654634,4350,563,1324,232,1057,260,268,219,205,143,430,258,697,247,335,263,485,150,535,216,579,238,0,18,335,208,2462,734,0,18,434,221,54,92,88,86,1370,54,8.9,7.1,13.3,8.9,40.7,22.3,21.6,7.4,11.2,7.1,11.1,3.3,12.3,3.9,19.3,6.8,0,1.7,8.2,5,56.6,15.2,0,1.4,32.8,13.5,5.1,8.6,8.3,7.8,31.5,4.3,0.2115,0.9143,0.7868,0.8222,0.9051,3.6399,0.8141,0.1814,0.1056,0.893,0,0.7373,1.9173,0.1832,0.6351,0.6351,0.6351,0,0.9966,0.6498,0.3732,0.9762,2.9958,0.8354,9.1881,0.7411,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,5747,176,168,1722,543,570,461,141,211,8,14,0,13,21,18,0,13,16.7,13.9,39.6,12.4,13.1,9.3,3.2,4.8,0.2,0.3,0,0.9,0.5,0.4,0,0.9
36,New York,NY,36103,Suffolk County,36103190405,"Census Tract 1904.05; Suffolk County; New York",11.098983459194,6411,1484,2248,413,2056,421,1750,992,83,88,516,293,1048,425,898,354,1029,488,1766,754,471,254,57,51,672,399,4037,1643,31,57,119,141,253,188,172,182,39,3,27.3,14.1,2.6,2.8,25.1,13.3,26.2,8.4,14,5,16.1,7.3,27.5,8.9,7.3,4,2.7,2.4,12.1,6.6,63,21.1,1.4,2.5,5.3,6.4,12.3,8.8,8.4,8.7,0.6,0.1,0.7244,0.1838,0.4418,0.8805,0.9518,3.1823,0.6976,0.4545,0.8804,0.1745,0.3084,0.8156,2.6334,0.6,0.6675,0.6675,0.6675,0.2702,0.8761,0.8639,0.3769,0.5252,2.9123,0.8084,9.3955,0.7675,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1546,361,309,187,289,3510,1309,0,19,5,23,0,19,276,248,59,95,17.6,14,2.9,4.5,54.7,11.9,0,0.6,0.1,0.4,0,0.6,4.3,3.9,0.9,1.5
36,New York,NY,36103,Suffolk County,36103190502,"Census Tract 1905.02; Suffolk County; New York",4.131799896334,3131,491,2938,149,1276,145,362,150,83,54,244,73,121,49,160,83,796,145,453,133,229,63,56,51,70,57,471,672,243,67,44,27,20,21,24,25,101,6,11.6,4.4,4.9,3.1,19.1,5.3,5.2,2.1,5.1,2.4,25.4,5.1,14.5,2.9,7.3,2.2,4.4,4,2.3,1.8,15,21.3,8.3,2.2,1.5,0.9,1.5,1.6,1.9,1.9,3.2,0.5,0.2987,0.4494,0.2406,0.2463,0.6118,1.8468,0.3228,0.8784,0.1754,0.1745,0.4911,0.4829,2.2023,0.3274,0.2474,0.2474,0.2474,0.5013,0.7945,0.3833,0.0908,0.8099,2.5798,0.6803,6.8763,0.3988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4581,145,72,35,43,273,136,73,40,0,13,0,13,62,59,28,40,11.4,5.5,1.1,1.4,8.7,4.1,2.3,1.3,0,1.3,0,1.3,2,1.9,0.9,1.3
36,New York,NY,36103,Suffolk County,36103190503,"Census Tract 1905.03; Suffolk County; New York",3.78111812161,2638,370,1938,112,1118,131,266,140,20,28,215,92,61,45,76,57,703,176,491,174,160,79,72,66,27,66,184,512,47,55,0,13,0,18,34,50,17,2,10.1,5.1,1.5,2.1,19.2,7.9,3,2.1,2.9,2,26.6,6.8,18.6,5.1,6.1,2.8,6.4,5.9,1.1,2.6,7,19.4,2.4,2.8,0,2,0,1.6,3,4.5,0.6,0.1,0.25,0.0802,0.245,0.1116,0.3564,1.0432,0.1102,0.9031,0.3926,0.104,0.6473,0.3424,2.3894,0.4384,0.1009,0.1009,0.1009,0.3239,0,0,0.1522,0.5252,1.0013,0.0844,4.5348,0.077,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2994,154,76,2,4,170,122,0,13,0,13,0,13,12,19,0,13,13.8,6.4,0.1,0.2,6.4,4.4,0,1.5,0,1.5,0,1.5,0.5,0.7,0,1.5
36,New York,NY,36103,Suffolk County,36103190504,"Census Tract 1905.04; Suffolk County; New York",3.587769436968,2804,715,2034,160,984,150,57,24,35,28,85,47,101,72,17,16,649,164,749,497,181,59,0,18,43,69,375,994,116,59,0,13,0,18,76,54,35,3,2,0.7,2.6,2.1,8.6,4.6,5.2,3.7,0.6,0.6,23.1,7.8,26.7,11.9,6.5,2.8,0,1.8,1.7,2.6,13.4,35.3,5.7,2.9,0,1.9,0,1.8,7.7,5.5,1.2,0.3,0.0133,0.1838,0.0184,0.2463,0.0516,0.5134,0.0215,0.8133,0.8584,0.1242,0,0.4226,2.2185,0.3362,0.2206,0.2206,0.2206,0.4435,0,0,0.3558,0.6683,1.4676,0.206,4.4201,0.0656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584,101,58,11,22,233,233,90,132,0,13,0,13,20,18,21,34,10.3,6,0.4,0.7,8.3,8.1,3.2,4.7,0,1.4,0,1.4,0.7,0.7,0.7,1.2
36,New York,NY,36103,Suffolk County,36103190603,"Census Tract 1906.03; Suffolk County; New York",2.455737291966,5788,1227,3038,325,2094,352,443,202,92,107,463,160,484,300,624,318,1029,185,1086,373,773,312,115,84,408,212,1982,1696,67,63,135,89,40,38,104,73,85,4,7.7,3.1,3,3.5,22.1,6.7,12.2,7.3,10.8,5.4,17.8,4.6,18.8,3.7,13.4,3.8,5.5,3.9,7.6,3.6,34.2,28.4,2.2,2.1,4.4,3,1.9,1.8,5,3.8,1.5,0.3,0.1669,0.2274,0.3411,0.5972,0.8956,2.2282,0.4395,0.5518,0.4077,0.6374,0.5832,0.7241,2.9042,0.7448,0.4728,0.4728,0.4728,0.3139,0.8657,0.4255,0.2493,0.7013,2.5557,0.6686,8.1609,0.6067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4032,134,97,42,75,1581,553,325,306,0,19,0,19,34,38,0,19,6.4,4.8,0.7,1.3,27.3,9.5,5.6,5.4,0,0.7,0,0.7,0.6,0.7,0,0.7
36,New York,NY,36103,Suffolk County,36103190604,"Census Tract 1906.04; Suffolk County; New York",3.649037646736,5604,1048,2986,303,2144,337,711,360,44,44,342,188,383,222,515,294,1111,193,1139,421,344,124,105,109,207,130,1917,1315,68,57,0,19,51,52,12,19,29,13,12.7,6,1.6,1.5,16,8.4,9.7,5.3,9.2,5,19.8,4.9,20.3,4.6,6.2,2.2,4.9,5,3.9,2.3,34.2,22.6,2.2,1.9,0,1.3,2.4,2.4,0.6,0.9,0.5,0.2,0.3383,0.0883,0.1391,0.4911,0.8495,1.9063,0.3397,0.6643,0.5199,0.1093,0.535,0.5874,2.4159,0.4561,0.4728,0.4728,0.4728,0.3139,0,0.4755,0.0276,0.4814,1.2984,0.157,6.0934,0.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3295,296,161,16,21,1618,697,0,19,0,19,4,11,247,206,32,53,13.8,7.5,0.3,0.4,28.9,9.6,0,0.7,0,0.7,0.1,0.2,4.4,3.9,0.6,0.9
36,New York,NY,36103,Suffolk County,36103190605,"Census Tract 1906.05; Suffolk County; New York",4.185276953844,640,223,1471,123,253,88,199,157,0,13,70,53,8,10,140,158,209,131,148,104,56,42,22,36,45,77,165,307,0,18,8,13,0,18,14,21,8,10,31.1,22,0,11.3,27.7,18.6,1.8,2.5,21.9,22.9,32.7,18.7,23.1,13,8.8,6.8,8.7,13.9,7.5,12.6,25.8,47.1,0,1.2,0.5,0.9,0,7.1,5.5,8.6,1.3,1.5,0.7774,0,0.5144,0.0538,0.9894,2.335,0.4712,0.9685,0.6864,0.2851,0.7693,0.7219,3.4312,0.9158,0.3826,0.3826,0.3826,0,0.714,0,0.2744,0.6813,1.6697,0.2754,7.8185,0.5541,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1486,37,31,17,22,133,158,0,13,0,13,0,13,15,22,0,13,14.6,12.8,2.7,3.6,20.8,23.4,0,6.1,0,6.1,0,6.1,2.3,3.6,0,6.1
36,New York,NY,36103,Suffolk County,36103190606,"Census Tract 1906.06; Suffolk County; New York",2.560054330326,4075,699,2385,263,1690,253,653,499,83,65,318,144,317,230,153,104,974,207,706,162,353,200,8,19,128,102,985,997,20,33,25,39,17,29,20,31,0,13,16.4,12.2,4.1,3.1,18.8,8,10.3,7.5,3.8,2.4,23.9,5.4,17.3,3.4,8.7,4.7,0.5,1.1,3.3,2.5,24.2,24.1,0.8,1.4,1,1.6,1,1.7,1.2,1.8,0,0.3,0.4627,0.3603,0.2317,0.5176,0.4708,2.0431,0.3845,0.8373,0.3055,0.2777,0.0751,0.5529,2.0485,0.2429,0.3662,0.3662,0.3662,0.2249,0.7622,0.3119,0.0542,0,1.3532,0.1703,5.811,0.2292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2414,106,67,0,13,847,578,91,75,11,16,0,13,17,29,19,31,6.3,3.9,0,1,20.8,13.1,2.2,1.9,0.3,0.4,0,1,0.4,0.7,0.5,0.8
36,New York,NY,36103,Suffolk County,36103190706,"Census Tract 1907.06; Suffolk County; New York",11.840987332958,6111,1298,3512,314,2312,365,493,271,56,49,544,267,68,56,322,138,1561,384,1050,293,458,264,144,124,231,196,2249,1464,104,83,0,19,0,26,159,232,32,5,8.1,4.1,1.6,1.5,23.5,10.9,1.5,1.3,5.3,2.5,25.5,6,17.2,3.2,7.5,4.6,6.2,5.3,4.1,3.3,36.8,22.6,2.9,2.3,0,1.1,0,1.1,6.9,9.4,0.5,0.1,0.1822,0.0883,0.3909,0.0413,0.6304,1.3331,0.1794,0.881,0.2996,0.1885,0.6366,0.5976,2.6033,0.5821,0.498,0.498,0.498,0.3469,0,0,0.3273,0.4814,1.1556,0.1165,5.59,0.1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3581,375,263,904,1200,989,578,93,87,0,19,0,19,263,254,0,19,16.2,9.9,14.8,17.9,16.2,8.9,1.5,1.5,0,0.7,0,0.7,4.3,4.2,0,0.7
36,New York,NY,36103,Suffolk County,36103190708,"Census Tract 1907.08; Suffolk County; New York",3.6038567629,1976,282,1935,119,992,146,162,84,19,12,210,65,55,42,8,8,757,189,285,92,151,55,26,22,0,52,99,400,50,41,10,16,6,16,17,13,5,2,8.2,4.1,1.9,1.2,21.2,5.8,3.4,2.6,0.4,0.4,38.3,6.7,14.4,4,7.6,2.5,2.6,2.2,0,2.7,5,20.2,2.6,2.1,0.5,0.8,0.6,1.6,1.7,1.3,0.3,0.1,0.1857,0.1139,0.3149,0.1353,0.0359,0.7857,0.0549,0.9868,0.1718,0.1961,0.2965,0,1.6512,0.099,0.0569,0.0569,0.0569,0.334,0.714,0.2421,0.0785,0.3787,1.7473,0.3063,4.2411,0.0549,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2067,144,66,0,13,35,25,11,13,0,13,0,13,53,38,0,13,14.5,6,0,2,1.8,1.2,0.6,0.6,0,2,0,2,2.7,2,0,2
36,New York,NY,36103,Suffolk County,36103190709,"Census Tract 1907.09; Suffolk County; New York",4.219625359968,2357,557,1720,133,873,160,75,64,64,53,144,82,166,156,408,372,655,202,415,184,206,85,35,28,78,92,879,702,62,63,1,3,0,18,42,48,143,7,3.4,2.8,6.1,5,16.5,8.9,10,8.4,17.3,14.1,27.8,8.2,17.6,5,8.7,3.7,4,3.1,3.4,4,37.3,28.4,3.6,3.7,0.1,0.2,0,2.1,4.8,5.4,6.1,1.5,0.037,0.5773,0.1555,0.5043,0.9762,2.2503,0.4448,0.9236,0.3242,0.2777,0.4538,0.5589,2.5382,0.5365,0.5035,0.5035,0.5035,0.3738,0.6947,0,0.2415,0.8919,2.2019,0.5015,7.4939,0.505,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2484,85,60,10,14,593,481,77,51,185,105,0,13,14,19,0,13,9.7,6.7,0.4,0.6,25.2,17.9,3.3,2.2,7.8,5,0,1.7,0.6,0.9,0,1.7
